date,store_id,city,store_profile,family,unit_sales,transactions,onpromotion,holiday_flag,holiday_name,local_event_flag,local_event_name,weekend_flag,payday_flag,heatwave_flag,avg_temp_f,temp_index,day_of_week,day_name,month,week_of_year,quarter,day_of_month
2024-01-30,S001,Tempe,campus corridor,frozen,80.48,834.0,0,0,none,0,none,0,0,0,68.9,0.25272727272727286,1,Tuesday,1,5,1,30
2024-01-31,S001,Tempe,campus corridor,produce,193.61,925.0,0,0,none,0,none,0,0,0,68.7,0.24909090909090914,2,Wednesday,1,5,1,31
2024-01-31,S001,Tempe,campus corridor,beverages,180.02,925.0,0,0,none,0,none,0,0,0,68.7,0.24909090909090914,2,Wednesday,1,5,1,31
2024-01-31,S001,Tempe,campus corridor,snacks,156.21,925.0,0,0,none,0,none,0,0,0,68.7,0.24909090909090914,2,Wednesday,1,5,1,31
2024-01-31,S001,Tempe,campus corridor,dairy,138.85,925.0,0,0,none,0,none,0,0,0,68.7,0.24909090909090914,2,Wednesday,1,5,1,31
2024-01-31,S001,Tempe,campus corridor,bakery,95.58,925.0,0,0,none,0,none,0,0,0,68.7,0.24909090909090914,2,Wednesday,1,5,1,31
2024-01-31,S001,Tempe,campus corridor,frozen,92.75,925.0,0,0,none,0,none,0,0,0,68.7,0.24909090909090914,2,Wednesday,1,5,1,31
2024-02-01,S001,Tempe,campus corridor,produce,195.89,920.0,0,0,none,0,none,0,1,0,68.5,0.24545454545454545,3,Thursday,2,5,1,1
2024-02-01,S001,Tempe,campus corridor,beverages,216.64,920.0,1,0,none,0,none,0,1,0,68.5,0.24545454545454545,3,Thursday,2,5,1,1
2024-02-01,S001,Tempe,campus corridor,snacks,181.69,920.0,1,0,none,0,none,0,1,0,68.5,0.24545454545454545,3,Thursday,2,5,1,1
2024-02-01,S001,Tempe,campus corridor,dairy,133.45,920.0,0,0,none,0,none,0,1,0,68.5,0.24545454545454545,3,Thursday,2,5,1,1
2024-02-01,S001,Tempe,campus corridor,bakery,132.74,920.0,0,0,none,0,none,0,1,0,68.5,0.24545454545454545,3,Thursday,2,5,1,1
2024-02-01,S001,Tempe,campus corridor,frozen,104.85,920.0,0,0,none,0,none,0,1,0,68.5,0.24545454545454545,3,Thursday,2,5,1,1
2024-02-02,S001,Tempe,campus corridor,produce,200.75,962.0,0,0,none,0,none,0,1,0,68.2,0.24000000000000005,4,Friday,2,5,1,2
2024-02-02,S001,Tempe,campus corridor,beverages,192.24,962.0,0,0,none,0,none,0,1,0,68.2,0.24000000000000005,4,Friday,2,5,1,2
2024-02-02,S001,Tempe,campus corridor,snacks,155.25,962.0,0,0,none,0,none,0,1,0,68.2,0.24000000000000005,4,Friday,2,5,1,2
2024-02-02,S001,Tempe,campus corridor,dairy,142.57,962.0,0,0,none,0,none,0,1,0,68.2,0.24000000000000005,4,Friday,2,5,1,2
2024-02-02,S001,Tempe,campus corridor,bakery,115.82,962.0,0,0,none,0,none,0,1,0,68.2,0.24000000000000005,4,Friday,2,5,1,2
2024-02-02,S001,Tempe,campus corridor,frozen,106.39,962.0,0,0,none,0,none,0,1,0,68.2,0.24000000000000005,4,Friday,2,5,1,2
2024-02-03,S001,Tempe,campus corridor,produce,222.86,956.0,1,0,none,0,none,1,0,0,68.0,0.23636363636363636,5,Saturday,2,5,1,3
2024-02-03,S001,Tempe,campus corridor,beverages,197.41,956.0,0,0,none,0,none,1,0,0,68.0,0.23636363636363636,5,Saturday,2,5,1,3
2024-02-03,S001,Tempe,campus corridor,snacks,193.63,956.0,1,0,none,0,none,1,0,0,68.0,0.23636363636363636,5,Saturday,2,5,1,3
2024-02-03,S001,Tempe,campus corridor,dairy,143.47,956.0,0,0,none,0,none,1,0,0,68.0,0.23636363636363636,5,Saturday,2,5,1,3
2024-02-03,S001,Tempe,campus corridor,bakery,123.4,956.0,0,0,none,0,none,1,0,0,68.0,0.23636363636363636,5,Saturday,2,5,1,3
2024-02-03,S001,Tempe,campus corridor,frozen,98.9,956.0,0,0,none,0,none,1,0,0,68.0,0.23636363636363636,5,Saturday,2,5,1,3
2024-02-04,S001,Tempe,campus corridor,produce,193.77,952.0,0,0,none,0,none,1,0,0,67.8,0.23272727272727267,6,Sunday,2,5,1,4
2024-02-04,S001,Tempe,campus corridor,beverages,187.43,952.0,0,0,none,0,none,1,0,0,67.8,0.23272727272727267,6,Sunday,2,5,1,4
2024-02-04,S001,Tempe,campus corridor,snacks,192.18,952.0,1,0,none,0,none,1,0,0,67.8,0.23272727272727267,6,Sunday,2,5,1,4
2024-02-04,S001,Tempe,campus corridor,dairy,131.57,952.0,0,0,none,0,none,1,0,0,67.8,0.23272727272727267,6,Sunday,2,5,1,4
2024-02-04,S001,Tempe,campus corridor,bakery,145.64,952.0,1,0,none,0,none,1,0,0,67.8,0.23272727272727267,6,Sunday,2,5,1,4
2024-02-04,S001,Tempe,campus corridor,frozen,81.65,952.0,0,0,none,0,none,1,0,0,67.8,0.23272727272727267,6,Sunday,2,5,1,4
2024-02-05,S001,Tempe,campus corridor,produce,182.17,832.0,0,0,none,0,none,0,0,0,67.6,0.22909090909090898,0,Monday,2,6,1,5
2024-02-05,S001,Tempe,campus corridor,beverages,163.74,832.0,0,0,none,0,none,0,0,0,67.6,0.22909090909090898,0,Monday,2,6,1,5
2024-02-05,S001,Tempe,campus corridor,snacks,133.25,832.0,0,0,none,0,none,0,0,0,67.6,0.22909090909090898,0,Monday,2,6,1,5
2024-02-05,S001,Tempe,campus corridor,dairy,121.22,832.0,0,0,none,0,none,0,0,0,67.6,0.22909090909090898,0,Monday,2,6,1,5
2024-02-05,S001,Tempe,campus corridor,bakery,90.17,832.0,0,0,none,0,none,0,0,0,67.6,0.22909090909090898,0,Monday,2,6,1,5
2024-02-05,S001,Tempe,campus corridor,frozen,88.63,832.0,0,0,none,0,none,0,0,0,67.6,0.22909090909090898,0,Monday,2,6,1,5
2024-02-06,S001,Tempe,campus corridor,produce,161.18,817.0,0,0,none,0,none,0,0,0,67.3,0.22363636363636358,1,Tuesday,2,6,1,6
2024-02-06,S001,Tempe,campus corridor,beverages,121.14,817.0,0,0,none,0,none,0,0,0,67.3,0.22363636363636358,1,Tuesday,2,6,1,6
2024-02-06,S001,Tempe,campus corridor,snacks,148.67,817.0,0,0,none,0,none,0,0,0,67.3,0.22363636363636358,1,Tuesday,2,6,1,6
2024-02-06,S001,Tempe,campus corridor,dairy,106.91,817.0,0,0,none,0,none,0,0,0,67.3,0.22363636363636358,1,Tuesday,2,6,1,6
2024-02-06,S001,Tempe,campus corridor,bakery,98.08,817.0,0,0,none,0,none,0,0,0,67.3,0.22363636363636358,1,Tuesday,2,6,1,6
2024-02-06,S001,Tempe,campus corridor,frozen,85.68,817.0,0,0,none,0,none,0,0,0,67.3,0.22363636363636358,1,Tuesday,2,6,1,6
2024-02-07,S001,Tempe,campus corridor,produce,178.17,827.0,0,0,none,0,none,0,0,0,67.1,0.2199999999999999,2,Wednesday,2,6,1,7
2024-02-07,S001,Tempe,campus corridor,beverages,154.38,827.0,0,0,none,0,none,0,0,0,67.1,0.2199999999999999,2,Wednesday,2,6,1,7
2024-02-07,S001,Tempe,campus corridor,snacks,138.83,827.0,0,0,none,0,none,0,0,0,67.1,0.2199999999999999,2,Wednesday,2,6,1,7
2024-02-07,S001,Tempe,campus corridor,dairy,116.09,827.0,0,0,none,0,none,0,0,0,67.1,0.2199999999999999,2,Wednesday,2,6,1,7
2024-02-07,S001,Tempe,campus corridor,bakery,83.98,827.0,0,0,none,0,none,0,0,0,67.1,0.2199999999999999,2,Wednesday,2,6,1,7
2024-02-07,S001,Tempe,campus corridor,frozen,84.03,827.0,0,0,none,0,none,0,0,0,67.1,0.2199999999999999,2,Wednesday,2,6,1,7
2024-02-08,S001,Tempe,campus corridor,produce,213.04,854.0,1,0,none,0,none,0,0,0,66.9,0.21636363636363648,3,Thursday,2,6,1,8
2024-02-08,S001,Tempe,campus corridor,beverages,145.66,854.0,0,0,none,0,none,0,0,0,66.9,0.21636363636363648,3,Thursday,2,6,1,8
2024-02-08,S001,Tempe,campus corridor,snacks,140.57,854.0,0,0,none,0,none,0,0,0,66.9,0.21636363636363648,3,Thursday,2,6,1,8
2024-02-08,S001,Tempe,campus corridor,dairy,141.64,854.0,0,0,none,0,none,0,0,0,66.9,0.21636363636363648,3,Thursday,2,6,1,8
2024-02-08,S001,Tempe,campus corridor,bakery,100.52,854.0,0,0,none,0,none,0,0,0,66.9,0.21636363636363648,3,Thursday,2,6,1,8
2024-02-08,S001,Tempe,campus corridor,frozen,85.5,854.0,0,0,none,0,none,0,0,0,66.9,0.21636363636363648,3,Thursday,2,6,1,8
2024-02-09,S001,Tempe,campus corridor,produce,167.85,945.0,0,0,none,0,none,0,0,0,66.7,0.2127272727272728,4,Friday,2,6,1,9
2024-02-09,S001,Tempe,campus corridor,beverages,154.4,945.0,0,0,none,0,none,0,0,0,66.7,0.2127272727272728,4,Friday,2,6,1,9
2024-02-09,S001,Tempe,campus corridor,snacks,137.82,945.0,0,0,none,0,none,0,0,0,66.7,0.2127272727272728,4,Friday,2,6,1,9
2024-02-09,S001,Tempe,campus corridor,dairy,135.24,945.0,0,0,none,0,none,0,0,0,66.7,0.2127272727272728,4,Friday,2,6,1,9
2024-02-09,S001,Tempe,campus corridor,bakery,98.32,945.0,0,0,none,0,none,0,0,0,66.7,0.2127272727272728,4,Friday,2,6,1,9
2024-02-09,S001,Tempe,campus corridor,frozen,72.53,945.0,0,0,none,0,none,0,0,0,66.7,0.2127272727272728,4,Friday,2,6,1,9
2024-02-10,S001,Tempe,campus corridor,produce,209.09,1008.0,0,0,none,0,none,1,0,0,66.5,0.20909090909090908,5,Saturday,2,6,1,10
2024-02-10,S001,Tempe,campus corridor,beverages,186.44,1008.0,0,0,none,0,none,1,0,0,66.5,0.20909090909090908,5,Saturday,2,6,1,10
2024-02-10,S001,Tempe,campus corridor,snacks,157.18,1008.0,0,0,none,0,none,1,0,0,66.5,0.20909090909090908,5,Saturday,2,6,1,10
2024-02-10,S001,Tempe,campus corridor,dairy,147.33,1008.0,0,0,none,0,none,1,0,0,66.5,0.20909090909090908,5,Saturday,2,6,1,10
2024-02-10,S001,Tempe,campus corridor,bakery,120.73,1008.0,0,0,none,0,none,1,0,0,66.5,0.20909090909090908,5,Saturday,2,6,1,10
2024-02-10,S001,Tempe,campus corridor,frozen,106.59,1008.0,0,0,none,0,none,1,0,0,66.5,0.20909090909090908,5,Saturday,2,6,1,10
2024-02-11,S001,Tempe,campus corridor,produce,271.84,1100.0,0,1,super_bowl,0,none,1,0,0,66.3,0.2054545454545454,6,Sunday,2,6,1,11
2024-02-11,S001,Tempe,campus corridor,beverages,331.67,1100.0,1,1,super_bowl,0,none,1,0,0,66.3,0.2054545454545454,6,Sunday,2,6,1,11
2024-02-11,S001,Tempe,campus corridor,snacks,266.41,1100.0,0,1,super_bowl,0,none,1,0,0,66.3,0.2054545454545454,6,Sunday,2,6,1,11
2024-02-11,S001,Tempe,campus corridor,dairy,173.17,1100.0,0,1,super_bowl,0,none,1,0,0,66.3,0.2054545454545454,6,Sunday,2,6,1,11
2024-02-11,S001,Tempe,campus corridor,bakery,187.5,1100.0,0,1,super_bowl,0,none,1,0,0,66.3,0.2054545454545454,6,Sunday,2,6,1,11
2024-02-11,S001,Tempe,campus corridor,frozen,137.46,1100.0,0,1,super_bowl,0,none,1,0,0,66.3,0.2054545454545454,6,Sunday,2,6,1,11
2024-02-12,S001,Tempe,campus corridor,produce,165.87,774.0,0,0,none,0,none,0,0,0,66.2,0.2036363636363637,0,Monday,2,7,1,12
2024-02-12,S001,Tempe,campus corridor,beverages,160.77,774.0,0,0,none,0,none,0,0,0,66.2,0.2036363636363637,0,Monday,2,7,1,12
2024-02-12,S001,Tempe,campus corridor,snacks,162.13,774.0,0,0,none,0,none,0,0,0,66.2,0.2036363636363637,0,Monday,2,7,1,12
2024-02-12,S001,Tempe,campus corridor,dairy,118.54,774.0,0,0,none,0,none,0,0,0,66.2,0.2036363636363637,0,Monday,2,7,1,12
2024-02-12,S001,Tempe,campus corridor,bakery,115.2,774.0,0,0,none,0,none,0,0,0,66.2,0.2036363636363637,0,Monday,2,7,1,12
2024-02-12,S001,Tempe,campus corridor,frozen,64.83,774.0,0,0,none,0,none,0,0,0,66.2,0.2036363636363637,0,Monday,2,7,1,12
2024-02-13,S001,Tempe,campus corridor,produce,168.37,829.0,0,0,none,0,none,0,0,0,66.0,0.2,1,Tuesday,2,7,1,13
2024-02-13,S001,Tempe,campus corridor,beverages,139.29,829.0,0,0,none,0,none,0,0,0,66.0,0.2,1,Tuesday,2,7,1,13
2024-02-13,S001,Tempe,campus corridor,snacks,128.28,829.0,0,0,none,0,none,0,0,0,66.0,0.2,1,Tuesday,2,7,1,13
2024-02-13,S001,Tempe,campus corridor,dairy,115.96,829.0,0,0,none,0,none,0,0,0,66.0,0.2,1,Tuesday,2,7,1,13
2024-02-13,S001,Tempe,campus corridor,bakery,120.19,829.0,0,0,none,0,none,0,0,0,66.0,0.2,1,Tuesday,2,7,1,13
2024-02-13,S001,Tempe,campus corridor,frozen,84.9,829.0,0,0,none,0,none,0,0,0,66.0,0.2,1,Tuesday,2,7,1,13
2024-02-14,S001,Tempe,campus corridor,produce,201.59,911.0,0,0,none,0,none,0,1,0,65.8,0.19636363636363632,2,Wednesday,2,7,1,14
2024-02-14,S001,Tempe,campus corridor,beverages,203.36,911.0,1,0,none,0,none,0,1,0,65.8,0.19636363636363632,2,Wednesday,2,7,1,14
2024-02-14,S001,Tempe,campus corridor,snacks,148.97,911.0,0,0,none,0,none,0,1,0,65.8,0.19636363636363632,2,Wednesday,2,7,1,14
2024-02-14,S001,Tempe,campus corridor,dairy,136.1,911.0,1,0,none,0,none,0,1,0,65.8,0.19636363636363632,2,Wednesday,2,7,1,14
2024-02-14,S001,Tempe,campus corridor,bakery,130.84,911.0,0,0,none,0,none,0,1,0,65.8,0.19636363636363632,2,Wednesday,2,7,1,14
2024-02-14,S001,Tempe,campus corridor,frozen,109.23,911.0,0,0,none,0,none,0,1,0,65.8,0.19636363636363632,2,Wednesday,2,7,1,14
2024-02-15,S001,Tempe,campus corridor,produce,194.91,942.0,0,0,none,0,none,0,1,0,65.6,0.19272727272727264,3,Thursday,2,7,1,15
2024-02-15,S001,Tempe,campus corridor,beverages,179.1,942.0,0,0,none,0,none,0,1,0,65.6,0.19272727272727264,3,Thursday,2,7,1,15
2024-02-15,S001,Tempe,campus corridor,snacks,159.45,942.0,0,0,none,0,none,0,1,0,65.6,0.19272727272727264,3,Thursday,2,7,1,15
2024-02-15,S001,Tempe,campus corridor,dairy,119.46,942.0,0,0,none,0,none,0,1,0,65.6,0.19272727272727264,3,Thursday,2,7,1,15
2024-02-15,S001,Tempe,campus corridor,bakery,118.04,942.0,0,0,none,0,none,0,1,0,65.6,0.19272727272727264,3,Thursday,2,7,1,15
2024-02-15,S001,Tempe,campus corridor,frozen,110.21,942.0,0,0,none,0,none,0,1,0,65.6,0.19272727272727264,3,Thursday,2,7,1,15
2024-02-16,S001,Tempe,campus corridor,produce,217.85,1009.0,0,0,none,0,none,0,1,0,65.4,0.1890909090909092,4,Friday,2,7,1,16
2024-02-16,S001,Tempe,campus corridor,beverages,171.66,1009.0,0,0,none,0,none,0,1,0,65.4,0.1890909090909092,4,Friday,2,7,1,16
2024-02-16,S001,Tempe,campus corridor,snacks,177.68,1009.0,0,0,none,0,none,0,1,0,65.4,0.1890909090909092,4,Friday,2,7,1,16
2024-02-16,S001,Tempe,campus corridor,dairy,125.44,1009.0,0,0,none,0,none,0,1,0,65.4,0.1890909090909092,4,Friday,2,7,1,16
2024-02-16,S001,Tempe,campus corridor,bakery,95.62,1009.0,0,0,none,0,none,0,1,0,65.4,0.1890909090909092,4,Friday,2,7,1,16
2024-02-16,S001,Tempe,campus corridor,frozen,112.22,1009.0,0,0,none,0,none,0,1,0,65.4,0.1890909090909092,4,Friday,2,7,1,16
2024-02-17,S001,Tempe,campus corridor,produce,196.13,992.0,0,0,none,0,none,1,0,0,65.3,0.18727272727272723,5,Saturday,2,7,1,17
2024-02-17,S001,Tempe,campus corridor,beverages,204.41,992.0,0,0,none,0,none,1,0,0,65.3,0.18727272727272723,5,Saturday,2,7,1,17
2024-02-17,S001,Tempe,campus corridor,snacks,182.5,992.0,0,0,none,0,none,1,0,0,65.3,0.18727272727272723,5,Saturday,2,7,1,17
2024-02-17,S001,Tempe,campus corridor,dairy,146.2,992.0,0,0,none,0,none,1,0,0,65.3,0.18727272727272723,5,Saturday,2,7,1,17
2024-02-17,S001,Tempe,campus corridor,bakery,124.24,992.0,0,0,none,0,none,1,0,0,65.3,0.18727272727272723,5,Saturday,2,7,1,17
2024-02-17,S001,Tempe,campus corridor,frozen,88.46,992.0,0,0,none,0,none,1,0,0,65.3,0.18727272727272723,5,Saturday,2,7,1,17
2024-02-18,S001,Tempe,campus corridor,produce,194.01,955.0,0,0,none,0,none,1,0,0,65.1,0.18363636363636354,6,Sunday,2,7,1,18
2024-02-18,S001,Tempe,campus corridor,beverages,205.35,955.0,0,0,none,0,none,1,0,0,65.1,0.18363636363636354,6,Sunday,2,7,1,18
2024-02-18,S001,Tempe,campus corridor,snacks,179.89,955.0,0,0,none,0,none,1,0,0,65.1,0.18363636363636354,6,Sunday,2,7,1,18
2024-02-18,S001,Tempe,campus corridor,dairy,155.37,955.0,1,0,none,0,none,1,0,0,65.1,0.18363636363636354,6,Sunday,2,7,1,18
2024-02-18,S001,Tempe,campus corridor,bakery,117.86,955.0,0,0,none,0,none,1,0,0,65.1,0.18363636363636354,6,Sunday,2,7,1,18
2024-02-18,S001,Tempe,campus corridor,frozen,104.67,955.0,0,0,none,0,none,1,0,0,65.1,0.18363636363636354,6,Sunday,2,7,1,18
2024-02-19,S001,Tempe,campus corridor,produce,170.74,798.0,0,0,none,0,none,0,0,0,65.0,0.18181818181818182,0,Monday,2,8,1,19
2024-02-19,S001,Tempe,campus corridor,beverages,148.86,798.0,0,0,none,0,none,0,0,0,65.0,0.18181818181818182,0,Monday,2,8,1,19
2024-02-19,S001,Tempe,campus corridor,snacks,138.86,798.0,0,0,none,0,none,0,0,0,65.0,0.18181818181818182,0,Monday,2,8,1,19
2024-02-19,S001,Tempe,campus corridor,dairy,122.02,798.0,0,0,none,0,none,0,0,0,65.0,0.18181818181818182,0,Monday,2,8,1,19
2024-02-19,S001,Tempe,campus corridor,bakery,90.82,798.0,0,0,none,0,none,0,0,0,65.0,0.18181818181818182,0,Monday,2,8,1,19
2024-02-19,S001,Tempe,campus corridor,frozen,86.01,798.0,0,0,none,0,none,0,0,0,65.0,0.18181818181818182,0,Monday,2,8,1,19
2024-02-20,S001,Tempe,campus corridor,produce,178.28,831.0,0,0,none,0,none,0,0,0,64.8,0.17818181818181814,1,Tuesday,2,8,1,20
2024-02-20,S001,Tempe,campus corridor,beverages,154.78,831.0,0,0,none,0,none,0,0,0,64.8,0.17818181818181814,1,Tuesday,2,8,1,20
2024-02-20,S001,Tempe,campus corridor,snacks,127.67,831.0,0,0,none,0,none,0,0,0,64.8,0.17818181818181814,1,Tuesday,2,8,1,20
2024-02-20,S001,Tempe,campus corridor,dairy,136.12,831.0,1,0,none,0,none,0,0,0,64.8,0.17818181818181814,1,Tuesday,2,8,1,20
2024-02-20,S001,Tempe,campus corridor,bakery,90.09,831.0,0,0,none,0,none,0,0,0,64.8,0.17818181818181814,1,Tuesday,2,8,1,20
2024-02-20,S001,Tempe,campus corridor,frozen,88.28,831.0,0,0,none,0,none,0,0,0,64.8,0.17818181818181814,1,Tuesday,2,8,1,20
2024-02-21,S001,Tempe,campus corridor,produce,159.7,877.0,0,0,none,0,none,0,0,0,64.6,0.17454545454545445,2,Wednesday,2,8,1,21
2024-02-21,S001,Tempe,campus corridor,beverages,178.04,877.0,0,0,none,0,none,0,0,0,64.6,0.17454545454545445,2,Wednesday,2,8,1,21
2024-02-21,S001,Tempe,campus corridor,snacks,155.11,877.0,0,0,none,0,none,0,0,0,64.6,0.17454545454545445,2,Wednesday,2,8,1,21
2024-02-21,S001,Tempe,campus corridor,dairy,128.29,877.0,0,0,none,0,none,0,0,0,64.6,0.17454545454545445,2,Wednesday,2,8,1,21
2024-02-21,S001,Tempe,campus corridor,bakery,112.72,877.0,0,0,none,0,none,0,0,0,64.6,0.17454545454545445,2,Wednesday,2,8,1,21
2024-02-21,S001,Tempe,campus corridor,frozen,95.85,877.0,0,0,none,0,none,0,0,0,64.6,0.17454545454545445,2,Wednesday,2,8,1,21
2024-02-22,S001,Tempe,campus corridor,produce,175.37,834.0,0,0,none,0,none,0,0,0,64.5,0.17272727272727273,3,Thursday,2,8,1,22
2024-02-22,S001,Tempe,campus corridor,beverages,153.17,834.0,0,0,none,0,none,0,0,0,64.5,0.17272727272727273,3,Thursday,2,8,1,22
2024-02-22,S001,Tempe,campus corridor,snacks,133.18,834.0,0,0,none,0,none,0,0,0,64.5,0.17272727272727273,3,Thursday,2,8,1,22
2024-02-22,S001,Tempe,campus corridor,dairy,137.01,834.0,0,0,none,0,none,0,0,0,64.5,0.17272727272727273,3,Thursday,2,8,1,22
2024-02-22,S001,Tempe,campus corridor,bakery,91.97,834.0,0,0,none,0,none,0,0,0,64.5,0.17272727272727273,3,Thursday,2,8,1,22
2024-02-22,S001,Tempe,campus corridor,frozen,77.14,834.0,0,0,none,0,none,0,0,0,64.5,0.17272727272727273,3,Thursday,2,8,1,22
2024-02-23,S001,Tempe,campus corridor,produce,226.78,914.0,1,0,none,0,none,0,0,0,64.4,0.170909090909091,4,Friday,2,8,1,23
2024-02-23,S001,Tempe,campus corridor,beverages,174.68,914.0,0,0,none,0,none,0,0,0,64.4,0.170909090909091,4,Friday,2,8,1,23
2024-02-23,S001,Tempe,campus corridor,snacks,141.54,914.0,0,0,none,0,none,0,0,0,64.4,0.170909090909091,4,Friday,2,8,1,23
2024-02-23,S001,Tempe,campus corridor,dairy,154.11,914.0,1,0,none,0,none,0,0,0,64.4,0.170909090909091,4,Friday,2,8,1,23
2024-02-23,S001,Tempe,campus corridor,bakery,113.06,914.0,0,0,none,0,none,0,0,0,64.4,0.170909090909091,4,Friday,2,8,1,23
2024-02-23,S001,Tempe,campus corridor,frozen,76.79,914.0,0,0,none,0,none,0,0,0,64.4,0.170909090909091,4,Friday,2,8,1,23
2024-02-24,S001,Tempe,campus corridor,produce,216.16,969.0,0,0,none,0,none,1,0,0,64.2,0.16727272727272732,5,Saturday,2,8,1,24
2024-02-24,S001,Tempe,campus corridor,beverages,198.67,969.0,0,0,none,0,none,1,0,0,64.2,0.16727272727272732,5,Saturday,2,8,1,24
2024-02-24,S001,Tempe,campus corridor,snacks,175.69,969.0,0,0,none,0,none,1,0,0,64.2,0.16727272727272732,5,Saturday,2,8,1,24
2024-02-24,S001,Tempe,campus corridor,dairy,144.12,969.0,0,0,none,0,none,1,0,0,64.2,0.16727272727272732,5,Saturday,2,8,1,24
2024-02-24,S001,Tempe,campus corridor,bakery,145.96,969.0,1,0,none,0,none,1,0,0,64.2,0.16727272727272732,5,Saturday,2,8,1,24
2024-02-24,S001,Tempe,campus corridor,frozen,98.76,969.0,0,0,none,0,none,1,0,0,64.2,0.16727272727272732,5,Saturday,2,8,1,24
2024-02-25,S001,Tempe,campus corridor,produce,244.38,987.0,1,0,none,1,tempe_marathon,1,0,0,64.1,0.16545454545454535,6,Sunday,2,8,1,25
2024-02-25,S001,Tempe,campus corridor,beverages,251.63,987.0,0,0,none,1,tempe_marathon,1,0,0,64.1,0.16545454545454535,6,Sunday,2,8,1,25
2024-02-25,S001,Tempe,campus corridor,snacks,202.4,987.0,0,0,none,1,tempe_marathon,1,0,0,64.1,0.16545454545454535,6,Sunday,2,8,1,25
2024-02-25,S001,Tempe,campus corridor,dairy,175.68,987.0,0,0,none,1,tempe_marathon,1,0,0,64.1,0.16545454545454535,6,Sunday,2,8,1,25
2024-02-25,S001,Tempe,campus corridor,bakery,167.13,987.0,1,0,none,1,tempe_marathon,1,0,0,64.1,0.16545454545454535,6,Sunday,2,8,1,25
2024-02-25,S001,Tempe,campus corridor,frozen,134.24,987.0,0,0,none,1,tempe_marathon,1,0,0,64.1,0.16545454545454535,6,Sunday,2,8,1,25
2024-02-26,S001,Tempe,campus corridor,produce,170.06,788.0,0,0,none,0,none,0,0,0,64.0,0.16363636363636364,0,Monday,2,9,1,26
2024-02-26,S001,Tempe,campus corridor,beverages,143.55,788.0,0,0,none,0,none,0,0,0,64.0,0.16363636363636364,0,Monday,2,9,1,26
2024-02-26,S001,Tempe,campus corridor,snacks,147.0,788.0,0,0,none,0,none,0,0,0,64.0,0.16363636363636364,0,Monday,2,9,1,26
2024-02-26,S001,Tempe,campus corridor,dairy,120.51,788.0,0,0,none,0,none,0,0,0,64.0,0.16363636363636364,0,Monday,2,9,1,26
2024-02-26,S001,Tempe,campus corridor,bakery,122.64,788.0,0,0,none,0,none,0,0,0,64.0,0.16363636363636364,0,Monday,2,9,1,26
2024-02-26,S001,Tempe,campus corridor,frozen,76.12,788.0,0,0,none,0,none,0,0,0,64.0,0.16363636363636364,0,Monday,2,9,1,26
2024-02-27,S001,Tempe,campus corridor,produce,194.95,872.0,0,0,none,0,none,0,0,0,63.9,0.1618181818181818,1,Tuesday,2,9,1,27
2024-02-27,S001,Tempe,campus corridor,beverages,214.7,872.0,1,0,none,0,none,0,0,0,63.9,0.1618181818181818,1,Tuesday,2,9,1,27
2024-02-27,S001,Tempe,campus corridor,snacks,156.38,872.0,0,0,none,0,none,0,0,0,63.9,0.1618181818181818,1,Tuesday,2,9,1,27
2024-02-27,S001,Tempe,campus corridor,dairy,131.54,872.0,0,0,none,0,none,0,0,0,63.9,0.1618181818181818,1,Tuesday,2,9,1,27
2024-02-27,S001,Tempe,campus corridor,bakery,117.91,872.0,0,0,none,0,none,0,0,0,63.9,0.1618181818181818,1,Tuesday,2,9,1,27
2024-02-27,S001,Tempe,campus corridor,frozen,86.52,872.0,0,0,none,0,none,0,0,0,63.9,0.1618181818181818,1,Tuesday,2,9,1,27
2024-02-28,S001,Tempe,campus corridor,produce,163.18,828.0,0,0,none,0,none,0,0,0,63.7,0.15818181818181823,2,Wednesday,2,9,1,28
2024-02-28,S001,Tempe,campus corridor,beverages,175.2,828.0,1,0,none,0,none,0,0,0,63.7,0.15818181818181823,2,Wednesday,2,9,1,28
2024-02-28,S001,Tempe,campus corridor,snacks,137.16,828.0,0,0,none,0,none,0,0,0,63.7,0.15818181818181823,2,Wednesday,2,9,1,28
2024-02-28,S001,Tempe,campus corridor,dairy,128.42,828.0,0,0,none,0,none,0,0,0,63.7,0.15818181818181823,2,Wednesday,2,9,1,28
2024-02-28,S001,Tempe,campus corridor,bakery,92.18,828.0,0,0,none,0,none,0,0,0,63.7,0.15818181818181823,2,Wednesday,2,9,1,28
2024-02-28,S001,Tempe,campus corridor,frozen,81.6,828.0,0,0,none,0,none,0,0,0,63.7,0.15818181818181823,2,Wednesday,2,9,1,28
2024-02-29,S001,Tempe,campus corridor,produce,175.56,915.0,0,0,none,0,none,0,0,0,63.6,0.1563636363636364,3,Thursday,2,9,1,29
2024-02-29,S001,Tempe,campus corridor,beverages,176.35,915.0,0,0,none,0,none,0,0,0,63.6,0.1563636363636364,3,Thursday,2,9,1,29
2024-02-29,S001,Tempe,campus corridor,snacks,166.92,915.0,0,0,none,0,none,0,0,0,63.6,0.1563636363636364,3,Thursday,2,9,1,29
2024-02-29,S001,Tempe,campus corridor,dairy,116.31,915.0,0,0,none,0,none,0,0,0,63.6,0.1563636363636364,3,Thursday,2,9,1,29
2024-02-29,S001,Tempe,campus corridor,bakery,112.24,915.0,0,0,none,0,none,0,0,0,63.6,0.1563636363636364,3,Thursday,2,9,1,29
